224.731979	6.189672
219.950775	212.542236
207.092148	164.648911
237.516724	132.027054
206.975677	103.989067
215.504501	88.700562
229.406204	128.214905
214.255432	102.668419
229.154953	87.371429
225.246185	69.098358
212.456940	84.485229
202.976456	75.255623
230.815918	83.965874
209.183182	82.332512
224.421982	76.867081
214.224655	85.208618
221.244461	80.821030
208.496002	76.466637
202.358368	68.930687
218.543274	72.784134
228.792633	63.961918
231.735718	87.039856
219.904861	74.403885
224.782166	64.573792
223.581100	66.374550
230.676758	66.495575
220.759186	63.219650
200.185394	73.016068
213.541565	57.270866
241.098480	60.644745
220.254562	64.486771
230.699783	58.138878
215.507477	61.301754
228.352966	63.394466
205.183273	64.732971
197.471893	54.748238
214.637787	56.899532
224.680130	62.636581
222.734283	62.377983
210.494781	53.241310
207.752975	61.010422
233.282043	68.222778
218.431900	56.179306
211.999298	54.668327
207.761871	54.448009
217.188980	52.558525
198.215851	49.248241
203.354309	58.145893
203.367874	55.869465
220.102676	52.339752
216.358704	49.791794
233.623199	48.582771
216.673981	49.659264
200.513840	52.984608
199.997803	40.801613
184.679352	56.639099
212.198959	47.217739
211.985901	42.165951
188.970520	47.937382
188.490280	36.059834
202.860397	35.715275
277.859650	29.981565
215.372162	53.009117
216.336929	26.281946
195.443787	31.101143
222.724930	39.715858
200.517838	27.527346
246.692596	22.883530
217.415329	25.038284
198.910828	19.534168
212.259537	28.559521
188.588669	19.157839
223.979218	19.625067
190.185455	23.261093
201.906082	17.353243
193.566635	24.395563
209.318970	15.406292
181.869904	23.173176
209.193893	15.131301
183.757965	19.567486
225.451691	15.098333
187.210236	20.288176
204.670654	15.956007
219.432266	19.228617
229.153778	14.100427
198.267410	17.623123
213.282379	13.352207
211.586594	20.711813
175.037781	13.308455
165.173492	15.276965
179.536850	17.692982
223.671890	12.011076
186.066116	11.965510
175.602905	12.784357
176.354523	14.507611
214.399780	10.746830
193.729645	15.217289
195.672333	12.508682
175.514648	16.572824
219.234711	11.156461
186.124771	13.806875
178.749573	11.043885
194.992722	15.185635
193.396820	9.286787
200.335159	12.627641
203.536560	12.133104
195.507294	12.690202
202.649506	9.854692
194.550964	12.384562
192.778885	13.857584
171.984329	14.369746
207.292023	9.449043
178.605331	12.139953
181.547913	9.141909
164.576370	14.101159
193.127975	7.984780
153.545364	9.476172
202.395096	8.625802
194.418854	11.220755
188.786499	10.522698
180.792694	12.059632
156.826096	8.439077
179.441498	10.458335
204.474487	9.089794
189.735809	11.038555
160.282196	8.359161
174.569229	11.273684
