194.806091	7.297091
218.546097	147.909683
208.382751	144.230133
223.627426	130.980927
212.915268	125.097252
217.464569	96.068558
211.977051	86.076691
222.340576	58.540684
235.006500	68.559067
202.409866	58.918385
229.657440	59.107433
204.740204	74.823013
217.816040	91.146530
219.432083	54.591259
205.837830	72.649979
207.694168	71.844398
217.796234	64.979385
214.035919	80.739090
234.935974	67.768539
211.307098	58.037617
230.215836	66.817200
219.024902	45.818268
223.586334	64.914207
209.889374	64.844162
204.947571	58.178608
202.494843	59.621540
231.724548	56.545795
213.423767	54.678398
219.409546	57.523281
237.073883	53.960014
213.033112	58.329906
225.134567	59.801338
223.604965	49.158237
219.909805	58.571190
231.676285	86.999939
217.180817	48.155865
203.245789	55.931477
209.295746	58.613106
221.574524	61.901756
241.912598	59.495609
224.242264	53.406422
211.650345	45.965866
213.961136	62.267548
224.668365	48.971703
200.919708	51.675327
211.510742	54.262516
215.084702	62.873730
229.268814	51.301739
217.335510	46.527611
197.306442	50.105698
215.530090	58.021439
212.151642	48.825287
207.954666	55.459660
207.582352	52.613079
201.127472	45.162292
232.753860	43.839890
213.750458	52.427181
231.507874	58.163876
215.709381	46.071896
212.511337	54.698685
229.627914	50.246834
217.786270	42.445702
220.967804	48.183079
196.327194	47.559624
235.243149	54.156910
213.946304	45.726330
206.906479	47.584240
209.514130	52.706272
208.042679	48.775234
206.077850	41.622669
197.968872	45.158554
208.799072	47.335876
207.197678	45.775089
218.981857	47.996201
227.036331	43.492489
207.596756	45.531693
211.324783	46.309677
209.422058	52.353996
224.496597	43.460907
210.982605	48.260170
195.854721	40.572887
199.833740	46.489403
223.661469	46.948879
199.075989	43.843929
210.878632	43.128803
195.171341	61.982872
201.927231	41.208652
209.517288	45.108356
214.546326	49.183281
194.794067	54.533092
199.831940	60.554268
226.073547	47.889591
200.189804	48.102482
174.537994	41.503651
179.570236	53.683216
208.744812	38.073044
181.203918	47.336868
192.609711	35.637478
187.773376	47.887394
212.799515	48.606831
215.160645	51.684425
222.853531	31.135609
203.809784	39.515915
213.505753	43.021149
201.714691	45.968899
200.558044	28.863207
