169.023865	134.258301
172.495163	11.443920
189.980179	8.243185
173.534348	13.767007
220.834000	16.117569
194.378082	7.884346
180.202820	40.870430
216.124008	10.002039
202.658264	12.785907
196.848846	17.072289
187.501938	7.912342
178.347763	15.302602
191.649292	13.917806
231.005524	17.189270
212.054733	8.143641
178.683563	11.042273
166.964630	9.247721
318.140442	9.835852
146.661743	8.408087
348.062195	9.743565
201.560211	7.177144
237.075455	7.286016
156.313263	3.007707
203.413742	5.464139
178.922501	3.348302
252.518921	15.179499
167.824524	6.065847
175.031082	2.999496
150.435104	4.044231
169.611816	6.845237
170.325958	14.996335
131.381714	2.841338
156.652130	1.392478
172.474075	1.419746
143.557831	1.527747
203.699432	1.788994
170.847748	0.757818
355.216736	1.465131
182.136719	1.583165
163.902313	0.799909
168.776627	0.967795
182.238373	1.249999
135.996338	1.111133
174.001953	3.079486
219.638489	0.803370
193.257538	1.151510
140.866928	1.156937
135.384399	0.813458
211.822662	1.628908
167.570618	0.941001
221.821320	0.871851
173.354248	1.209703
200.882355	0.756406
143.988876	1.405871
209.976776	1.034617
156.728745	0.614642
363.123993	1.196972
149.385757	0.963601
199.903351	1.998141
152.974365	0.641198
225.620590	1.878635
151.079010	1.163650
224.637726	0.811874
181.550598	0.452951
161.682617	0.441348
157.635590	0.717722
141.616150	0.655097
174.432541	0.832859
156.847137	0.674675
139.102493	0.588569
139.925659	1.316651
132.846542	0.418837
150.007843	0.602855
170.902924	0.461316
166.411102	0.529357
147.939209	0.433891
255.450806	1.139335
153.711472	0.609305
146.261185	0.378918
147.748444	0.538202
149.567551	0.579714
147.053772	1.008788
203.405762	1.001565
133.773132	0.547370
151.494583	0.408009
164.306458	0.551517
143.377441	0.683498
305.974365	0.918376
135.512878	0.680352
148.860382	0.660246
157.140701	0.690829
250.965454	0.180870
147.440460	0.343696
141.443985	0.519471
177.370544	1.955596
197.363663	18.858088
165.544998	0.260044
186.138092	0.876389
161.654205	0.538962
179.894745	0.288557
138.336075	0.290818
245.599579	0.965733
128.233459	0.400265
168.654755	0.493932
125.319687	0.725045
141.514099	0.822258
135.482391	0.452038
142.065903	0.452882
194.782700	1.148928
118.870148	0.825767
241.620941	0.332993
140.009583	0.342132
141.407547	0.253805
205.305420	0.934483
124.863174	0.511058
231.113159	0.569403
141.894836	0.659078
158.135529	0.780165
158.377747	0.430156
146.039612	0.694306
153.299026	0.336120
141.575165	0.373142
164.916870	0.272922
157.477432	0.637297
137.265747	0.412068
172.419678	0.183325
119.846085	0.233894
150.401764	0.268505
126.295326	0.450804
144.659912	0.188903
154.332733	0.200408
156.174088	0.372575
165.888412	1.403096
175.419617	0.395380
229.272751	1.017992
267.900818	5.594857
352.843140	3.387945
155.375793	1.746069
229.592453	29.372120
194.426208	57.436882
147.985428	4.900465
200.425110	56.814789
153.998840	35.010998
163.148163	16.886806
132.801544	7.757305
219.470337	3.364785
254.131989	6.565507
203.200531	6.297585
197.872894	3.063353
153.312958	7.942995
139.797546	2.482970
251.677673	3.151567
145.083344	2.282503
258.883301	2.446986
141.111389	2.354782
146.005600	0.765014
145.808868	1.881368
149.634201	0.731083
159.902130	0.815571
147.459213	1.290649
152.833893	0.695289
122.091408	0.376984
349.454468	1.046860
139.729370	1.142800
130.267120	0.811097
187.545486	0.545922
159.687271	0.540514
147.526672	1.186063
177.170349	0.448590
169.005280	0.504308
149.707214	0.759776
146.869186	1.271396
128.193268	0.788992
152.071014	0.785439
125.073936	0.378625
184.315140	0.884330
152.298645	0.601531
123.362961	0.685832
140.399414	0.699017
142.648056	0.324932
144.459412	0.644720
135.987488	0.350586
122.898155	0.263283
149.400085	0.383211
169.536270	0.266210
154.524384	0.270791
127.355698	0.290698
138.295959	0.540640
134.634872	0.374856
153.806244	0.291278
156.399261	0.336211
150.456573	0.417972
123.489655	0.189979
131.262909	0.259657
157.780029	0.393283
134.517746	0.499546
162.820847	0.383580
125.030014	0.233497
124.510979	0.559738
133.263580	0.253918
139.797348	0.290063
123.905792	0.462774
155.013245	0.292869
135.697998	0.653385
151.183685	0.205202
131.753891	0.369555
151.873093	0.269251
132.970779	0.204372
117.496910	0.174598
133.793686	0.390968
144.332306	0.968410
138.160950	0.528783
134.616516	0.635301
149.237396	0.380597
146.420197	0.360879
152.552048	0.240971
130.879028	0.444512
137.936951	0.978137
144.917572	0.264767
162.031830	0.427454
127.431671	0.358554
137.939056	0.210944
151.810211	0.260532
151.526886	0.240174
119.498962	0.251919
150.136536	0.471443
157.475510	0.455863
